Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1133830178,00000101,false,Rx,1,8,D1,0D,80,04,82,00,40,00,
1133830434,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133830445,000003E5,false,Rx,1,8,D1,1F,00,00,00,00,00,00,
1133830721,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133830733,000003D5,false,Rx,1,8,E7,0F,00,00,00,00,00,00,
1133831009,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133831029,000003DC,false,Rx,1,8,E0,00,30,2A,00,08,00,00,
1133831297,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133831317,0000030C,false,Rx,1,8,93,64,59,0B,A0,60,00,60,
1133831585,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133831596,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1133831873,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133831883,000003C0,false,Rx,1,4,BF,0B,03,00,00,00,00,00,
1133832170,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133832181,0000031E,false,Rx,1,8,2D,E5,3F,00,00,00,00,00,
1133857255,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133857266,00000324,false,Rx,1,8,20,04,00,00,00,00,00,00,
1133857532,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133857543,0000032A,false,Rx,1,8,3E,08,00,00,00,02,00,00,
1133857822,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133857832,000003DA,false,Rx,1,8,22,00,00,B4,2F,2C,00,00,
1133858108,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133858119,000005F0,false,Rx,1,8,FD,00,64,00,00,7E,00,00,
1133858406,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133858418,000003D6,false,Rx,1,8,0B,00,00,00,00,00,20,00,
1133858685,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133858695,000005E1,false,Rx,1,8,A5,00,00,00,00,00,00,00,
1133858972,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133858983,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1133859260,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133859271,00000107,false,Rx,1,8,17,00,FE,7C,83,37,30,F7,
1133884681,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133884692,00000670,false,Rx,1,8,11,00,00,00,FE,00,00,80,
1133884927,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133884937,000000FD,false,Rx,1,8,CC,E0,3F,80,B9,2F,00,00,
1133885215,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133885225,00000101,false,Rx,1,8,66,00,7F,06,82,00,40,00,
1133885504,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133885514,17330D10,true,Rx,1,5,33,4E,04,02,00,00,00,00,
1133885791,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133885801,00000658,false,Rx,1,8,33,0A,04,00,00,00,00,00,
1133886079,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133886089,0000030C,false,Rx,1,8,F7,65,59,0B,A0,60,00,60,
1133886368,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133886378,17330A10,true,Rx,1,4,32,95,00,00,00,00,00,00,
1133886654,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133886665,00000116,false,Rx,1,8,B0,01,01,6B,5C,51,4A,FF,
1133911527,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133911538,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1133911770,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133911781,00000324,false,Rx,1,8,44,05,00,00,00,00,00,00,
1133912060,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133912071,00000040,false,Rx,1,8,19,86,00,00,80,00,00,00,
1133912346,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133912357,0000030B,false,Rx,1,8,10,0E,00,80,08,00,92,01,
1133912634,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133912645,17F0000C,true,Rx,1,8,20,0C,00,00,00,00,00,80,
1133912922,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133912934,0000031B,false,Rx,1,8,C9,0E,0C,48,00,E7,15,00,
1133913210,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133913221,00000366,false,Rx,1,8,00,00,00,00,00,00,00,00,
1133913498,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133913509,0000012B,false,Rx,1,8,01,1B,80,10,00,00,00,00,
1133939281,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133939292,17331310,true,Rx,1,8,80,08,34,C3,38,07,FE,00,
1133939525,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133939536,17331210,true,Rx,1,5,34,99,15,00,00,00,00,00,
1133939813,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133939824,000003C0,false,Rx,1,4,C5,0C,03,00,00,00,00,00,
1133940101,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133940113,000003B5,false,Rx,1,8,86,FE,00,0D,18,7D,18,00,
1133940389,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133940400,1B000046,true,Rx,1,8,46,00,04,01,01,00,00,00,
1133940677,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133940688,000005E9,false,Rx,1,8,00,4E,12,00,00,00,00,00,
1133940976,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133940986,00000481,false,Rx,1,8,00,00,00,00,00,00,00,00,
1133941253,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133941264,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1133966112,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133966123,000003D6,false,Rx,1,8,0C,00,00,00,00,00,20,00,
1133966396,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133966407,1B000010,true,Rx,1,8,10,00,04,01,29,04,00,00,
1133966685,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133966695,00000040,false,Rx,1,8,7D,87,00,00,80,00,00,00,
1133966972,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133966983,0000030B,false,Rx,1,8,10,0F,00,80,08,00,92,01,
1133967260,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133967271,00000107,false,Rx,1,8,17,00,FE,7C,03,37,0F,F8,
1133967548,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133967559,0000065E,false,Rx,1,8,00,00,7E,00,00,00,00,00,
1133967846,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133967857,0000012B,false,Rx,1,8,44,1C,80,10,00,00,00,00,
1133968124,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133968136,00000658,false,Rx,1,8,EC,0C,04,00,00,00,00,00,
1133993552,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133993562,0000012B,false,Rx,1,8,10,1D,80,10,00,00,00,00,
1133993790,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133993801,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1133994088,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133994099,000003EA,false,Rx,1,8,00,00,00,10,C6,9C,00,7B,
1133994368,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133994378,17330C10,true,Rx,1,3,33,12,01,00,00,00,00,00,
1133994655,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133994665,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1133994943,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133994953,0000031E,false,Rx,1,8,E5,E8,3F,00,00,00,00,00,
1133995231,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133995241,0000032A,false,Rx,1,8,92,0B,00,00,00,02,00,00,
1133995519,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1133995529,0000031B,false,Rx,1,8,BC,00,0C,48,00,86,16,00,
1134020541,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134020552,000006B4,false,Rx,1,8,00,FB,A0,42,41,54,4D,42,
1134020801,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134020811,00000107,false,Rx,1,8,16,00,FE,7C,03,37,B6,F8,
1134021089,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134021099,0000012B,false,Rx,1,8,5F,1E,80,10,00,00,00,00,
1134021377,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134021387,000000FD,false,Rx,1,8,58,E7,3F,80,B9,2F,00,00,
1134021665,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134021675,00000101,false,Rx,1,8,05,07,80,04,82,18,40,00,
1134021953,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134021964,000003E5,false,Rx,1,8,7B,11,00,00,00,00,00,00,
1134022250,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134022261,000003D5,false,Rx,1,8,E0,01,00,00,00,00,00,00,
1134022529,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134022539,00000107,false,Rx,1,8,16,00,FE,7C,03,37,EE,F8,
1134047967,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134047978,000000FD,false,Rx,1,8,00,E8,3F,80,BF,2F,00,00,
1134048223,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134048233,00000101,false,Rx,1,8,D9,08,80,04,82,25,40,00,
1134048511,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134048521,0000031E,false,Rx,1,8,DA,E9,3F,00,00,00,00,00,
1134048809,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134048820,0000032A,false,Rx,1,8,81,0C,00,00,00,02,00,00,
1134049086,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134049097,0000012B,false,Rx,1,8,75,1F,80,10,00,00,00,00,
1134049374,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134049385,000003DA,false,Rx,1,8,22,00,00,BF,2F,34,00,00,
1134049663,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134049673,000005F0,false,Rx,1,8,FD,00,64,00,00,7E,00,00,
1134049951,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134049961,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1134075398,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134075409,000003CE,false,Rx,1,8,02,00,0E,00,00,00,60,00,
1134075642,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134075653,00000583,false,Rx,1,8,00,10,05,00,00,00,54,00,
1134075930,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134075941,0000030C,false,Rx,1,8,7D,68,59,0B,A0,60,00,60,
1134076219,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134076230,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1134076506,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134076517,000003DC,false,Rx,1,8,E0,00,32,2A,00,08,00,00,
1134076794,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134076805,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1134077082,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134077093,00000107,false,Rx,1,8,16,00,FE,7C,03,37,5E,F9,
1134077370,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134077381,0000031E,false,Rx,1,8,EE,EA,3F,00,00,00,00,00,
1134102824,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134102835,0000032A,false,Rx,1,8,E5,0D,00,00,00,02,00,00,
1134103109,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134103120,00000107,false,Rx,1,8,16,00,FE,7C,03,37,95,F9,
1134103398,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134103409,000000FD,false,Rx,1,8,51,EB,3F,80,BF,2F,00,00,
1134103685,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134103696,00000101,false,Rx,1,8,25,0B,80,03,82,00,40,00,
1134103973,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134103984,00000116,false,Rx,1,8,05,0B,55,BC,01,25,99,FF,
1134104262,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134104273,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1134104549,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134104560,00000040,false,Rx,1,8,F7,8A,00,00,80,00,00,00,
1134104837,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134104849,00000107,false,Rx,1,8,16,00,FE,7C,03,37,CC,F9,
1134130255,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134130266,17330F10,true,Rx,1,8,90,12,43,D8,35,00,00,FF,
1134130529,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134130539,000000FD,false,Rx,1,8,C8,EC,3F,80,BF,2F,00,00,
1134130818,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134130829,00000101,false,Rx,1,8,87,0C,80,03,82,0C,40,00,
1134131105,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134131115,000003E5,false,Rx,1,8,A6,12,00,00,00,00,00,00,
1134131393,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134131403,000003D5,false,Rx,1,8,21,02,00,00,00,00,00,00,
1134131691,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134131702,00000394,false,Rx,1,8,44,43,00,07,00,00,00,00,
1134131969,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134131979,000003DC,false,Rx,1,8,E0,00,26,2A,00,08,00,00,
1134132257,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134132267,0000031E,false,Rx,1,8,C8,EB,3F,00,00,00,00,00,
1134157687,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134157698,00000324,false,Rx,1,8,AA,09,00,00,00,00,00,00,
1134157950,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134157961,0000032A,false,Rx,1,8,49,0E,00,00,00,02,00,00,
1134158249,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134158260,000005F2,false,Rx,1,2,FD,00,00,00,00,00,00,00,
1134158526,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134158537,000003DA,false,Rx,1,8,22,00,00,C5,2F,34,00,00,
1134158814,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134158825,000003D6,false,Rx,1,8,0E,00,00,00,00,00,20,00,
1134159104,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134159114,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1134159390,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134159401,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1134159679,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134159689,00000107,false,Rx,1,8,16,00,FE,7C,03,37,71,FA,
1134184941,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134184952,000000FD,false,Rx,1,8,F6,EF,3F,80,C5,2F,00,00,
1134185189,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134185199,00000101,false,Rx,1,8,9A,0F,80,03,82,00,40,00,
1134185477,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134185488,00000658,false,Rx,1,8,84,00,04,00,00,00,00,00,
1134185776,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134185786,0000030C,false,Rx,1,8,B5,6A,59,0B,A0,60,00,60,
1134186053,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134186064,00000640,false,Rx,1,8,00,86,A0,BF,7E,20,04,1C,
1134186341,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134186352,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1134186630,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134186641,17333110,true,Rx,1,7,3C,63,00,00,00,00,00,00,
1134186917,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134186928,1B00000E,true,Rx,1,8,0E,00,44,07,01,00,0E,00,
1134212281,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134212292,00000324,false,Rx,1,8,06,0A,00,00,00,00,00,00,
1134212549,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134212560,00000040,false,Rx,1,8,80,8C,00,00,80,00,00,00,
1134212837,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134212849,0000030B,false,Rx,1,8,10,04,00,80,08,00,92,01,
1134213125,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134213136,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1134213413,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134213424,0000031B,false,Rx,1,8,1F,04,1C,48,00,C4,17,00,
1134213701,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134213713,000006B4,false,Rx,1,8,01,45,4E,36,4E,4A,38,48,
1134213989,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134214000,00000107,false,Rx,1,8,15,00,FE,7C,03,37,E0,FA,
1134214277,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134214288,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1134239712,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134239723,0000012B,false,Rx,1,8,55,15,80,10,00,00,00,00,
1134239996,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134240007,000003C0,false,Rx,1,4,35,0F,03,00,00,00,00,00,
1134240285,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134240295,000003B5,false,Rx,1,8,86,FE,00,0D,18,7D,18,00,
1134240572,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134240583,00000658,false,Rx,1,8,7E,01,04,00,00,00,00,00,
1134240860,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134240871,00000107,false,Rx,1,8,15,00,FE,7D,03,37,17,FB,
1134241148,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134241159,000000FD,false,Rx,1,8,49,E2,3F,80,C5,2F,00,00,
1134241447,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134241458,00000101,false,Rx,1,8,85,02,7F,03,82,00,40,00,
1134241724,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134241736,000005E1,false,Rx,1,8,A5,00,00,00,00,00,00,00,
1134266809,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134266820,00000040,false,Rx,1,8,E4,8D,00,00,80,00,00,00,
1134267068,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134267079,00000107,false,Rx,1,8,15,00,FE,7D,03,37,4E,FB,
1134267367,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134267378,0000030B,false,Rx,1,8,10,05,00,80,08,00,92,01,
1134267644,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134267655,00000520,false,Rx,1,8,77,0B,00,0C,00,AF,02,00,
1134267932,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134267943,0000012B,false,Rx,1,8,4C,16,80,10,00,00,00,00,
1134268222,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134268232,000000FD,false,Rx,1,8,F5,E3,3F,80,CA,2F,00,00,
1134268508,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134268519,00000101,false,Rx,1,8,80,03,81,03,82,00,40,00,
1134268806,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134268818,00000658,false,Rx,1,8,3E,02,04,00,00,00,00,00,
1134294227,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134294247,0000012B,false,Rx,1,8,69,17,80,10,00,00,00,00,
1134294463,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134294473,00000647,false,Rx,1,8,B8,FD,FF,7F,00,00,00,18,
1134294751,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134294761,000003C7,false,Rx,1,8,FD,10,28,00,00,30,80,00,
1134295038,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134295050,0000031E,false,Rx,1,8,B7,EE,3F,00,00,00,00,00,
1134295326,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134295337,0000032A,false,Rx,1,8,0B,01,00,00,00,02,00,00,
1134295615,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134295625,00000107,false,Rx,1,8,15,00,FE,7E,83,36,BB,FB,
1134295904,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134295914,17331110,true,Rx,1,8,80,07,34,5E,00,01,01,00,
1134296191,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134296201,00000107,false,Rx,1,8,15,00,FE,7E,83,36,F1,FB,
1134321653,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134321664,0000012B,false,Rx,1,8,BC,18,80,10,00,00,00,00,
1134321882,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134321893,000000FD,false,Rx,1,8,EB,E6,3F,80,CA,2F,00,00,
1134322170,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134322181,00000101,false,Rx,1,8,4A,06,80,02,82,0C,40,00,
1134322458,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134322469,000003E5,false,Rx,1,8,A3,14,00,00,00,00,00,00,
1134322746,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134322757,000003D5,false,Rx,1,8,8D,04,00,00,00,00,00,00,
1134323044,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134323055,000003DC,false,Rx,1,8,E0,00,50,2A,00,08,00,00,
1134323322,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134323334,00000324,false,Rx,1,8,71,0C,00,00,00,00,00,00,
1134323610,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134323621,00000107,false,Rx,1,8,15,00,FE,7E,83,36,28,FC,
1134349084,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134349095,000000FD,false,Rx,1,8,D1,E7,3F,80,CA,2F,00,00,
1134349349,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134349360,00000101,false,Rx,1,8,9F,07,80,02,82,00,40,00,
1134349637,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134349649,0000031E,false,Rx,1,8,5E,EF,3F,00,00,00,00,00,
1134349934,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134349945,0000032A,false,Rx,1,8,A7,02,00,00,00,02,00,00,
1134350213,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134350224,000005F2,false,Rx,1,2,FD,00,00,00,00,00,00,00,
1134350501,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134350513,0000012B,false,Rx,1,8,B4,19,80,10,00,00,00,00,
1134350789,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134350800,17331110,true,Rx,1,5,44,51,11,2A,26,00,00,00,
1134351077,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134351088,000005A0,false,Rx,1,5,77,FD,83,20,78,00,00,00,
1134375481,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134375492,000003CE,false,Rx,1,8,02,00,0E,00,00,00,60,00,
1134375738,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134375749,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1134376026,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134376037,0000030C,false,Rx,1,8,A6,6D,59,0B,A0,60,00,60,
1134376314,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134376325,000003DB,false,Rx,1,8,50,10,00,00,06,00,01,A5,
1134376602,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134376613,000003DC,false,Rx,1,8,E0,00,48,2A,00,08,00,00,
1134376890,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134376901,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1134377178,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134377189,00000107,false,Rx,1,8,15,00,FE,7E,83,36,95,FC,
1134377466,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134377477,000003EA,false,Rx,1,8,00,00,00,10,46,9C,00,7B,
1134402912,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134402923,17332310,true,Rx,1,8,80,08,38,C3,38,03,00,00,
1134403171,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134403182,17330E10,true,Rx,1,3,33,8F,00,00,00,00,00,00,
1134403459,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134403469,17332210,true,Rx,1,8,80,08,38,83,38,05,00,00,
1134403747,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134403758,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1134404035,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134404045,0000031E,false,Rx,1,8,CD,E0,3F,00,00,00,00,00,
1134404333,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134404344,0000032A,false,Rx,1,8,C3,03,00,00,00,02,00,00,
1134404620,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134404641,00000107,false,Rx,1,8,14,00,FE,7E,83,36,CB,FC,
1134404899,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134404909,000000FD,false,Rx,1,8,10,EB,3F,80,D0,2F,00,00,
1134429925,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134429936,00000101,false,Rx,1,8,C9,0B,82,06,82,00,40,00,
1134430170,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134430181,000003E5,false,Rx,1,8,E2,15,00,00,00,00,00,00,
1134430458,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134430469,000003D5,false,Rx,1,8,06,05,00,00,00,00,00,00,
1134430746,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134430757,000003DC,false,Rx,1,8,E0,00,3A,2A,00,08,00,00,
1134431034,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134431045,0000030C,false,Rx,1,8,0A,6E,59,0B,A0,60,00,60,
1134431322,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134431334,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1134431610,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134431621,000003C0,false,Rx,1,4,C1,01,03,00,00,00,00,00,
1134431898,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134431909,0000031E,false,Rx,1,8,07,E1,3F,00,00,00,00,00,
1134457341,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1134457352,00000324,false,Rx,1,8,B9,0E,00,00,00,00,00,00,
